Remote_Dep_Ct,Remote_Dep_Amt,OnlineWallet_Tx,OnlineWallet_Dollars,DigLogins_UniqDays,DigLogins_TotalLogins,DebitCard_Tx,DebitCard_Spend,Alerts_enrolled,engament score
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
3,586.87,61,4476.67,68,132,1624,77409.29,6,55.44497495183995
0,0.0,0,0.0,14,14,276,34738.17,12,31.785975432322875
0,0.0,13,365.34000000000003,85,130,902,19281.79,0,26.14045166789131
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
5,1828.85,2,100.0,55,73,81,5396.92,36,59.059801209096186
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,1,7.99,17,19,1044,79338.12,6,31.417405493543754
0,0.0,0,0.0,30,39,0,0.0,0,12.927755534302543
10,6988.5,81,13724.619999999999,94,313,1405,19564.01,0,48.890330065464596
0,0.0,0,0.0,2,2,0,0.0,12,30.14190286429048
0,0.0,4,6850.0,47,66,532,27210.85,0,23.36820709002116
0,0.0,21,5480.0,24,55,181,14334.369999999999,0,24.60756427078969
1,1.92,0,0.0,132,305,1971,88597.77,12,46.30001313717909
0,0.0,21,3773.0,62,144,439,10548.579999999998,0,28.600841181295618
6,2800.13,117,5010.98,87,174,1167,65296.43,0,43.23286836562859
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,9,17,0,0.0,0,10.600806599819721
0,0.0,0,0.0,9,13,54,1880.0,30,40.68488994336093
5,1609.8899999999999,3,17.5,52,80,733,19805.2,18,53.59755273121451
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
3,2277.73,24,5718.29,37,50,879,62871.15,6,49.67280633623439
0,0.0,1,202.56,22,23,1837,35960.45,12,39.975850430912004
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
5,278.41,7,402.0,50,74,587,18893.27,12,52.142185292154196
0,0.0,24,1014.52,47,69,447,17941.21,6,42.793760159674235
0,0.0,0,0.0,11,15,0,0.0,0,10.656663723001511
1,24.0,0,0.0,36,57,263,10525.89,12,40.5621099620304
18,136283.09,25,8436.2,65,111,14,1044.5900000000001,12,64.51913849369195
0,0.0,0,0.0,101,178,5,924.57,20,43.49636761693142
1,763.0,239,11431.8,80,158,1741,-331.3799999999992,0,51.62718030911224
0,0.0,0,0.0,40,83,0,0.0,12,36.727697326679476
0,0.0,0,0.0,7,9,0,0.0,0,9.782711374311862
0,0.0,0,0.0,8,9,0,0.0,12,32.10025326513555
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
3,1577.39,0,0.0,25,34,0,0.0,22,46.36863705153843
0,0.0,108,6917.15,14,21,1211,39822.38,2,42.05003363292316
0,0.0,0,0.0,4,6,0,0.0,8,28.439855124654127
0,0.0,0,0.0,4,5,0,0.0,0,8.90982736671927
0,0.0,0,0.0,8,12,0,0.0,0,10.151718305103396
0,0.0,0,0.0,30,41,594,23999.56,6,30.905001106735575
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,57,3595.09,0,0,1036,85771.43,0,18.196122833705758
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,9,195.94,18,22,1885,87320.48,0,18.90318769978216
0,0.0,0,0.0,5,5,0,0.0,30,39.20505136342181
0,0.0,0,0.0,1,2,0,0.0,18,33.021379352662855
1,200.0,35,3205.21,33,43,2033,123620.67000000001,0,29.927064116568623
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,12,26.975430824799414
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,33,45,2579,45488.100000000006,6,32.964102586070325
2,557.83,69,8559.09,108,122,980,77583.29000000001,18,63.64325195219192
0,0.0,1,105.49,18,21,745,75391.4,0,14.173728978042545
0,0.0,24,4791.070000000001,5,13,0,0.0,0,21.98007493473784
1,19.15,41,1046.36,0,0,0,0.0,0,21.19971180728174
5,258.4,7,1662.24,46,59,0,0.0,6,47.561015786114424
0,0.0,0,0.0,2,2,0,0.0,0,7.936244405856353
3,6650.0,39,5466.139999999999,69,156,1643,63565.39,0,37.868562288274084
0,0.0,0,0.0,27,31,136,7856.3099999999995,0,12.337831069138106
0,0.0,0,0.0,8,9,686,43000.95,12,31.71703922300481
0,0.0,0,0.0,118,127,0,0.0,0,17.24626019715157
0,0.0,0,0.0,14,24,4117,83015.82,5,30.154003854311355
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,90,2315.6,0,5.22638287157762
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,0,0,1102,14213.279999999999,0,6.71540529937041
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,3,55.0,52,71,1770,66806.08,30,50.259807606217464
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,186.79,69,2319.96,121,271,4035,175186.87,54,76.3268852247124
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,32,3853.9,14,16,3865,175189.46000000002,6,41.455800514196206
0,0.0,0,0.0,0,0,749,18541.18,0,5.743926241359642
0,0.0,7,700.0,3,4,42,3211.86,12,37.970726338898395
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,11,987.25,57,73,1811,82890.2,0,23.609802355011073
0,0.0,0,0.0,25,39,0,0.0,0,12.692324553016421
0,0.0,2,150.0,0,0,0,0.0,0,9.564315282864161
0,0.0,25,7559.77,49,67,4,91.04,30,57.69844547430738
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,54,79,861,33297.81,6,32.908702347083576
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
0,0.0,0,0.0,13,19,0,0.0,4,26.465193431692462
0,0.0,0,0.0,23,31,0,0.0,12,34.48813948865257
0,0.0,1,61.14,40,49,448,13688.77,0,17.986217706348192
0,0.0,4,130.0,93,149,587,39404.009999999995,0,22.2721883438988
0,0.0,4,47.22,0,0,2,-5.4799999999999995,0,10.966502202253995
0,0.0,0,0.0,19,20,0,0.0,0,11.532599053353863
3,150.0,0,0.0,2,4,0,0.0,12,36.932038115653484
0,0.0,0,0.0,18,28,788,43022.189999999995,0,11.700926803029445
0,0.0,0,0.0,0,0,143,5861.97,0,4.933192822714098
10,5393.53,1,10.0,79,153,1831,53375.369999999995,12,53.37989482255339
0,0.0,0,0.0,7,12,0,0.0,20,36.367554170246336
16,14581.91,0,0.0,8,9,0,0.0,12,43.97201521140438
0,0.0,0,0.0,31,32,0,0.0,0,12.705835353182174
1,7.41,4,1.1,69,130,946,32848.21,9,46.00711182655393
0,0.0,23,1375.0,48,69,-104,4674.34,6,37.87173035449133
0,0.0,0,0.0,13,14,0,0.0,6,28.37609053110198
0,0.0,0,0.0,0,0,556,15956.24,0,5.479376738601566
0,0.0,16,606.5,132,601,1867,86973.8,6,48.48385597979237
1,696.99,4,445.0,26,32,209,4450.389999999999,12,46.3819945431455
0,0.0,29,526.63,52,67,446,20934.699999999997,0,25.117462598565883
0,0.0,1,470.0,18,27,3,321.94,6,33.899671173381876
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,74,101,0,0.0,12,38.090174380666795
3,7340.16,57,10646.48,38,47,235,25961.99,36,67.66153254519594
1,50.0,37,5787.68,68,123,663,26557.98,16,58.93290702470799
1,190.0,12,209.01,51,95,1549,40597.880000000005,6,46.241089640796005
0,0.0,0,0.0,25,30,647,19821.56,6,30.631488513913986
1,23000.0,0,0.0,16,16,61,5382.87,2,28.474058202121316
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,3,3,0,0.0,6,26.019120806900045
0,0.0,0,0.0,1,1,0,0.0,6,24.90764568790573
0,0.0,2,15.0,75,161,3428,25003.44,6,42.30515039583969
1,357.72,24,432.53,33,47,74,9291.58,1,36.66208103071255
0,0.0,0,0.0,4,4,0,0.0,6,26.38391994110607
3,16469.14,27,947.77,79,123,1,330.91,0,33.985917372431075
0,0.0,0,0.0,28,41,944,18830.129999999997,6,31.86674371847741
0,0.0,0,0.0,2,3,0,0.0,6,25.784828653453914
3,3175.64,14,344.99,48,86,214,6357.370000000001,6,48.201188090570234
0,0.0,0,0.0,11,14,0,0.0,12,32.79345553061997
0,0.0,0,0.0,70,95,1052,22981.77,0,16.9332034120578
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,467.21,180,11286.680000000002,36,58,2220,56822.44,0,40.87496055818759
5,320.0,0,0.0,23,50,277,3718.05,0,21.746796684291752
0,0.0,7,121.0,29,36,393,7046.360000000001,6,38.00962584996479
3,6102.0,123,5509.879999999999,102,552,707,53312.86,0,45.25323021303659
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,18,31,0,0.0,10,32.892089301309625
3,2072.78,0,0.0,28,35,272,19182.83,6,36.62261026015216
0,0.0,11,249.4,45,70,333,5814.76,6,40.795140489259964
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,31,3323.55,101,198,2200,70837.82,10,52.07378736930265
0,0.0,0,0.0,57,72,281,17424.899999999998,0,14.553459538243077
4,5029.3,0,0.0,56,77,676,33860.090000000004,15,46.36860882766602
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,2,2,0,0.0,0,7.936244405856353
0,0.0,1,100.0,84,130,1106,32115.929999999997,0,21.403389838667078
0,0.0,3,106.0,31,34,0,0.0,0,17.943670927571326
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,1310.0,75,6771.97,40,41,2330,132639.53,0,34.1562188192295
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,9,9,0,0.0,6,27.62214531967697
0,0.0,0,0.0,21,26,0,0.0,0,11.953618023999288
0,0.0,0,0.0,3,4,0,0.0,0,8.572757485135092
4,1565.99,52,4194.91,16,17,191,8759.880000000001,0,32.83792981657714
5,33328.46,0,0.0,64,82,604,27524.26999999999,0,24.149470173143822
0,0.0,7,992.0,76,159,1323,46404.04,0,25.228725575523704
0,0.0,9,936.4200000000001,79,129,3933,204366.31,12,46.71374360139113
3,1360.0,24,1339.83,24,36,0,0.0,0,29.888312184325926
0,0.0,32,1438.25,86,148,2233,134137.74,0,28.042462875665528
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,1,150.0,57,77,2914,92600.57,0,20.031248585304585
39,7781.96,62,4722.48,1,1,721,16195.15,6,56.434654498084136
0,0.0,0,0.0,129,218,0,0.0,6,36.27928848332385
2,859.34,12,11125.619999999999,21,24,0,0.0,36,61.50421700859049
0,0.0,0,0.0,1,1,211,4677.389999999999,0,8.010887307517052
0,0.0,23,1185.04,82,105,1068,49550.659999999996,18,52.15087810108889
1,470.0,0,0.0,66,97,1267,65186.83,12,42.35290802926502
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
12,50131.81,46,8974.81,46,55,0,0.0,0,40.542367057193474
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,173.39,623,22989.729999999996,51,60,0,0.0,0,49.50755429239445
1,305.59,19,5044.36,24,28,2634,104546.29,12,51.08521132634324
0,0.0,3,60.0,17,18,739,29477.61,0,16.573709220329526
0,0.0,0,0.0,1,1,0,0.0,18,32.702136392267704
0,0.0,53,5039.7,102,165,2680,129963.8,0,32.16460443568613
2,1000.7,82,3925.7200000000003,16,18,1363,55834.64,36,65.34222253213625
0,0.0,5,896.41,21,24,1217,70666.87,6,36.27254093467769
0,0.0,0,0.0,0,0,133,5319.379999999999,0,4.949794950031102
0,0.0,0,0.0,0,0,376,5631.97,6,23.630694832401918
0,0.0,0,0.0,0,0,0,0.0,12,26.975430824799414
131,75010.0,152,18082.97,48,57,0,0.0,18,84.40572026299478
293,9906881.18,1,2000.0,5,8,0,0.0,0,53.63020315266151
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,3,3,0,0.0,0,8.3944780086176
0,0.0,0,0.0,14,15,94,1691.46,0,11.574016261098642
1,7.5,4,0.44,25,27,869,25545.54,12,44.14476283244782
0,0.0,0,0.0,2,3,158,14576.81,6,25.129272322380544
2,100.0,5,227.99,68,89,2504,69263.73,24,56.53778993858436
0,0.0,31,3831.0,112,276,2097,94222.87999999999,12,53.91232182394573
4,890.72,99,2191.9900000000002,67,96,2485,44320.78,4,56.26180268275877
41,12645.0,4,1609.65,0,0,0,0.0,6,45.43438168750262
0,0.0,0,0.0,3,3,23,446.36,6,26.416181137888195
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,594,42704.62,0,4.182103061336875
4,1032.1799999999998,16,4737.490000000001,0,0,0,0.0,0,23.098552298481536
0,0.0,28,519.09,16,29,108,9482.03,6,39.26757018553607
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,13,1321.44,94,121,1731,37328.86,0,27.405947409925382
0,0.0,12,848.0,41,119,35,660.06,5,40.96191121812866
0,0.0,62,12382.07,28,28,1809,86478.47,12,51.310970380516025
0,0.0,25,2314.9799999999996,42,55,1054,32998.58,12,48.207316369818315
1,2479.52,0,0.0,30,33,591,43837.29,0,16.954985998497595
0,0.0,10,907.5899999999999,31,74,535,14678.13,2,35.280914639391234
1,38.49,8,318.52,136,381,1832,60655.729999999996,0,32.710385819994606
0,0.0,18,1117.96,24,26,603,44056.34,12,43.51136099510494
0,0.0,0,0.0,19,28,40,1398.17,0,12.12208148650364
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,14,17,70,15188.01,5,26.235555372108546
1,199.9,0,0.0,41,59,183,11171.56,12,40.50007757554139
4,4400.61,10,1226.4099999999999,84,197,634,31897.9,12,55.83999748630715
0,0.0,0,0.0,30,33,0,0.0,12,34.907816160854544
1,2293.06,5,280.0,35,74,226,3484.8400000000006,12,48.576532583216995
0,0.0,0,0.0,115,228,2268,45571.73,6,37.92248837713079
0,0.0,0,0.0,109,319,1221,57101.590000000004,6,37.023175840749914
0,0.0,0,0.0,43,60,292,11496.89,6,31.955471779103927
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,44,90,193,4693.16,0,15.444590215453045
0,0.0,0,0.0,101,236,0,0.0,0,18.344182951831023
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,2,50.87,85,142,3083,20889.28,6,42.53384840358478
0,0.0,26,1280.17,46,124,697,28241.93,20,52.99391676250885
0,0.0,0,0.0,10,15,0,0.0,0,10.567297881512083
0,0.0,4,904.0,57,130,0,0.0,42,56.42027357290577
0,0.0,0,0.0,10,10,0,0.0,0,10.184363389719309
0,0.0,37,2758.27,98,304,2650,140829.26,6,49.069078107721374
0,0.0,1,1.0,0,0,47,611.05,0,8.46475425575374
4,871.24,22,3219.13,147,354,3003,84466.82,0,40.116059529405476
0,0.0,3,81.95,30,39,319,4663.59,0,19.180515739746124
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,5,1397.62,28,47,15,920.0699999999999,6,38.110006748251365
0,0.0,0,0.0,20,29,43,1789.54,6,29.756745407517297
0,0.0,7,78.72,0,0,762,15108.48,0,12.374450979873066
0,0.0,0,0.0,0,0,268,9281.48,0,5.144336515849474
5,9866.310000000001,0,0.0,87,191,0,0.0,12,48.02745207301521
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,34,2297.91,55,141,1965,55088.70999999999,12,51.59239862430168
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,3001.0,0,0.0,6,7,0,0.0,14,37.76406333382486
0,0.0,0,0.0,6,6,0,0.0,10,30.23293995912497
2,495.3,189,12349.48,136,793,1010,-4931.310000000002,18,83.13891998163939
0,0.0,11,382.33000000000004,40,57,265,1522.54,0,23.552537728766843
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,16,1270.0,67,111,1418,57463.64000000001,6,43.5271221974934
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
4,3618.64,0,0.0,21,29,0,0.0,4,34.96201104586267
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,1,20.0,90,155,1805,33639.36,1,32.02553574616826
3,739.37,10,1250.9099999999999,23,33,75,2339.02,18,53.269833959815145
3,885.31,205,10727.98,0,0,1540,114698.68,0,32.22119257292627
2,400.0,65,2469.19,0,0,580,64904.89,0,23.56909977478717
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,36,22555.77,95,129,2725,345903.95,0,30.206964382213183
15,35907.0,97,32481.86,120,202,0,0.0,18,76.32901260883762
0,0.0,0,0.0,3,3,0,0.0,12,30.600136467051733
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,12,14,0,0.0,6,28.29654105914163
2,1855.0,35,6216.639999999999,75,103,2620,64740.27,6,54.563640894252174
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,56,7662.4400000000005,120,229,3376,75427.66,0,35.87564612363231
0,0.0,0,0.0,11,11,5,162.1,12,32.68143040999845
0,0.0,0,0.0,0,0,177,40016.91,0,2.830432368970044
0,0.0,0,0.0,127,189,1670,53662.35,50,54.83474504186445
0,0.0,0,0.0,3,3,0,0.0,0,8.3944780086176
197,2060592.07,4,752.85,54,88,36,15999.48,18,76.01160457576597
0,0.0,0,0.0,12,14,0,0.0,30,40.80961351469084
0,0.0,0,0.0,105,153,809,45466.82,36,49.2108286184349
0,0.0,10,1209.0,99,164,1540,49816.07,36,58.83682914169151
0,0.0,5,879.0,19,38,1376,59986.38,0,19.64877673498115
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,70,98,1452,185205.43,0,13.524027321642688
0,0.0,25,25110.0,95,160,2964,180454.09,0,32.02954719903794
0,0.0,5,61.0,34,39,117,2007.6599999999999,0,19.56209971053811
0,0.0,5,650.0,28,35,356,21209.960000000003,6,36.935641943069555
0,0.0,21,2175.7,43,54,3141,81678.5,0,26.20691130176137
4,692.05,39,9986.33,8,10,9,283.5,54,68.64353143843479
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,184,9130.289999999999,0,4.763838905783103
1,53.67,55,6913.78,15,15,437,62744.45999999999,0,28.913882639672778
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,63,1528.0500000000002,0,5.207789253638012
0,0.0,0,0.0,0,0,0,0.0,18,30.188905869009695
0,0.0,0,0.0,61,78,689,27106.37,6,33.03569085919357
0,0.0,1,50.0,80,144,1569,78862.53,6,38.00583734499107
12,6981.62,32,4495.98,92,149,0,0.0,18,65.98647148264007
0,0.0,10,741.0,5,20,35,-183.82,0,21.00964886150067
1,270.0,24,10643.109999999999,17,20,0,0.0,18,54.76854774837249
5,4655.12,0,0.0,128,279,3331,74378.14,0,29.144723604839143
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,11,12,119,5416.45,0,10.507455535287265
2,1594.7,7,1156.1,12,17,35,2348.57,12,46.67527669322759
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,15,23,0,0.0,0,11.431779100850935
0,0.0,0,0.0,19,19,0,0.0,12,33.68173929667939
0,0.0,0,0.0,39,58,0,0.0,90,57.347914774902875
0,0.0,21,7920.0,112,263,536,52245.29,6,47.90487238006891
0,0.0,36,5503.74,17,18,1857,99821.69,6,42.208618468623364
0,0.0,3,970.0,99,175,1815,69081.43000000001,6,42.158599568577465
0,0.0,0,0.0,0,0,63,7198.74,0,4.097937515558147
0,0.0,15,1300.3,107,253,457,21057.100000000002,6,45.8642724778217
5,4579.03,85,16483.59,115,180,2916,68172.43999999999,0,46.07712268870169
0,0.0,14,1109.62,93,161,2416,65927.12999999999,0,27.746668012408296
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,16,18,133,740.0,12,34.81060368005853
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,63,2839.6000000000004,0,4.831312831065311
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,26,44,879,14317.93,6,32.082727401143366
0,0.0,21,954.23,42,95,918,25991.190000000002,4,41.15612740416128
0,0.0,0,0.0,30,43,0,0.0,6,30.69018935744126
0,0.0,0,0.0,3,3,0,0.0,30,38.532193262449255
0,0.0,0,0.0,0,0,295,5839.08,0,5.682403318056021
0,0.0,0,0.0,2,2,3,45.43,6,25.806074279323624
0,0.0,25,2604.01,26,32,979,21538.73,0,25.17616088097746
0,0.0,0,0.0,17,21,145,21089.589999999997,0,10.271280355263785
0,0.0,0,0.0,0,0,548,12956.93,0,5.699156146128498
0,0.0,2,1030.0,16,30,0,0.0,0,17.78944116469919
0,0.0,13,2650.5,47,59,1211,65872.84,6,41.53619818770217
0,0.0,0,0.0,13,15,0,0.0,12,33.025972842069336
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,15,18,0,0.0,0,11.157729451816056
0,0.0,1,143.0,4,6,0,0.0,0,13.094461069636452
0,0.0,0,0.0,0,0,15,3182.81,0,3.9627129530142327
0,0.0,0,0.0,0,0,73,1986.3400000000001,0,5.162501922649646
0,0.0,1,29.48,0,0,1490,47194.729999999996,0,9.118338240033882
0,0.0,30,2212.46,45,57,2279,99707.5,6,43.767732527973706
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,302,16792.11,0,4.6269580803646875
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,6,5503.8,100,246,0,0.0,12,49.99519523886529
20,8053.590000000001,47,3441.2899999999995,106,229,893,68289.03,0,43.77118043971252
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,1,200.0,0,0,2157,364630.82999999996,0,5.547030680330895
0,0.0,0,0.0,42,42,281,20566.02,0,13.024761636463069
2,319.0,101,7910.02,11,14,529,15030.01,12,56.97809772589846
0,0.0,0,0.0,74,104,2404,110609.45000000001,0,16.10101315252557
0,0.0,1,86.95,22,28,666,54043.97,0,15.133999839311242
14,25432.07,1,25.0,0,0,618,45946.439999999995,0,19.245096432390824
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,41,47,1804,93725.20999999999,0,13.522154952371157
0,0.0,3,1263.73,5,5,1436,33959.15,0,16.993658477032007
31,25925.37,6,474.72,39,56,28,3999.52,0,34.85996348999461
4,119.17,48,17468.52,66,109,3268,202521.75,18,64.05140501321995
2,462.5,63,1524.54,13,13,2996,68785.81,12,54.15764553692786
0,0.0,1,30.0,69,84,2312,68113.05,12,42.249377726062114
0,0.0,50,2928.44,74,94,2855,118756.79000000001,12,52.08278457736217
1,5.0,0,0.0,117,331,685,18192.98,0,24.74602107281423
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,17,1424.51,0,4.510219979336547
3,521.74,0,0.0,39,54,19,419.32,42,54.32885776737743
0,0.0,0,0.0,0,0,332,26958.990000000013,0,4.115800176678054
0,0.0,0,0.0,6,6,0,0.0,0,9.336615304711696
0,0.0,0,0.0,0,0,229,9371.39,0,4.962669906757785
0,0.0,21,2033.1,74,92,1832,25490.51999999999,6,46.285845842994846
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,3,3,0,0.0,6,26.019120806900045
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,40,61,1621,90357.06,48,48.993269578024254
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
8,1325.15,2,115.51,23,25,2524,69411.09,6,44.61303073808219
9,1560.0,7,3767.75,0,0,1140,40224.15,0,23.856746477049413
0,0.0,0,0.0,18,19,1618,42022.18,42,46.310249676047846
1,175.0,122,3985.85,88,141,1684,75590.53,0,39.22494076888884
3,797.4300000000001,10,4632.0,29,50,702,68905.89,6,46.29766097541773
1,201.0,3,133.1,61,76,0,0.0,12,47.01707913867652
0,0.0,1,34.24,0,0,0,0.0,0,8.337925632259527
12,851.58,10,685.15,4,14,0,0.0,8,47.48997325647562
0,0.0,0,0.0,69,95,1265,79661.86,0,15.165223638451257
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
15,2100.0,1,20.0,68,123,1349,31927.96,0,31.911918882080638
2,717.64,0,0.0,38,52,399,17291.93,12,41.82506775572292
1,200.0,4,245.0,29,32,945,36461.66,44,57.726257008865446
0,0.0,0,0.0,13,16,0,0.0,12,33.091842874914356
0,0.0,62,3219.0899999999997,78,103,3553,187842.54,0,30.421410574167584
0,0.0,11,566.51,76,159,336,2739.6099999999997,0,26.69851831512367
0,0.0,0,0.0,44,60,0,0.0,12,36.32028835714626
2,715.0,67,4728.620000000001,25,29,1425,119150.94,0,32.32387017678044
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,499.82,25,816.88,66,83,1837,29468.54,6,49.96951070178595
3,220.4,20,4635.68,40,45,1927,30398.63,21,60.378057672640594
0,0.0,0,0.0,0,0,300,38402.729999999996,0,3.4609251504171183
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,646,15069.880000000001,0,5.767368005108743
0,0.0,9,192.4,40,113,558,37077.7,3,35.823880500733225
